playerID,Name,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,HBP,SH
jonesch06,Chipper Jones,1996,6,21,3,6,3,0,0,3,4,0,0.0,0.0
thomeji01,Jim Thome,1996,4,10,1,3,0,0,0,0,1,0,1.0,0.0
smithoz01,Ozzie Smith,1996,3,9,0,0,0,0,0,0,0,0,0.0,0.0
ripkeca01,Cal Ripken,1996,5,20,1,5,1,0,0,0,1,0,0.0,0.0
jonesch06,Chipper Jones,1996,3,9,2,2,0,0,1,2,3,0,0.0,0.0
murraed02,Eddie Murray,1996,4,15,1,6,1,0,0,1,3,2,0.0,0.0
piazzmi01,Mike Piazza,1996,3,10,1,3,0,0,0,2,1,0,0.0,0.0
smithoz01,Ozzie Smith,1996,2,3,1,1,0,0,0,0,2,0,0.0,0.0
alomaro01,Roberto Alomar,1996,4,17,2,5,0,0,1,4,2,0,0.0,0.0
gwynnto01,Tony Gwynn,1996,3,13,0,4,1,0,0,1,0,0,0.0,1.0
raineti01,Tim Raines,1996,5,15,2,4,1,0,0,0,1,0,0.0,0.0
boggswa01,Wade Boggs,1996,3,15,1,2,0,0,0,0,1,0,0.0,0.0
boggswa01,Wade Boggs,1996,3,12,0,1,1,0,0,0,0,0,0.0,1.0
henderi01,Rickey Henderson,1996,3,12,2,4,0,0,1,1,2,0,0.0,0.0
rodriiv01,Ivan Rodriguez,1996,4,16,1,6,1,0,0,2,2,0,0.0,1.0
murraed02,Eddie Murray,1996,5,15,1,4,0,0,1,2,2,0,0.0,0.0
thomeji01,Jim Thome,1997,7,28,8,8,0,1,2,4,5,0,0.0,0.0
jonesch06,Chipper Jones,1997,3,8,3,4,0,0,1,2,3,0,0.0,0.0
johnsra05,Randy Johnson,1997,2,0,0,0,0,0,0,0,0,0,0.0,0.0
boggswa01,Wade Boggs,1997,3,7,1,3,0,0,0,2,0,0,0.0,0.0
jonesch06,Chipper Jones,1997,6,24,5,7,1,0,2,4,2,0,0.0,1.0
alomaro01,Roberto Alomar,1997,4,10,1,3,2,0,0,2,1,1,0.0,1.0
bagweje01,Jeff Bagwell,1997,3,12,0,1,0,0,0,0,1,0,0.0,0.0
ripkeca01,Cal Ripken,1997,6,23,3,8,2,0,1,3,4,0,0.0,0.0
ripkeca01,Cal Ripken,1997,4,16,1,7,2,0,0,1,2,0,0.0,0.0
thomeji01,Jim Thome,1997,6,14,3,1,0,0,0,0,5,0,0.0,0.0
biggicr01,Craig Biggio,1997,3,12,0,1,0,0,0,0,1,0,0.0,0.0
alomaro01,Roberto Alomar,1997,6,22,2,4,0,0,1,2,7,2,0.0,0.0
griffke02,Ken Griffey,1997,4,15,0,2,0,0,0,2,1,0,0.0,0.0
raineti01,Tim Raines,1997,5,19,4,4,0,0,1,3,3,1,0.0,0.0
thomeji01,Jim Thome,1997,4,15,1,3,0,0,0,1,0,0,0.0,1.0
gwynnto01,Tony Gwynn,1998,6,26,1,6,1,0,0,2,1,1,0.0,1.0
johnsra05,Randy Johnson,1998,2,4,0,0,0,0,0,0,0,0,0.0,0.0
jonesch06,Chipper Jones,1998,3,10,2,2,0,0,0,1,4,0,0.0,0.0
biggicr01,Craig Biggio,1998,4,11,3,2,1,0,0,1,4,1,2.0,0.0
raineti01,Tim Raines,1998,2,4,1,1,1,0,0,0,1,0,0.0,0.0
gwynnto01,Tony Gwynn,1998,4,15,1,3,2,0,0,2,0,0,0.0,0.0
gwynnto01,Tony Gwynn,1998,4,16,2,8,0,0,1,3,1,0,0.0,0.0
rodriiv01,Ivan Rodriguez,1998,3,10,0,1,0,0,0,1,0,0,0.0,0.0
jonesch06,Chipper Jones,1998,6,24,2,5,1,0,0,1,4,0,0.0,0.0
thomeji01,Jim Thome,1998,4,15,2,2,0,0,2,2,2,1,0.0,0.0
raineti01,Tim Raines,1998,3,10,0,1,0,0,0,1,2,0,0.0,0.0
bagweje01,Jeff Bagwell,1998,4,14,0,2,0,0,0,4,1,0,1.0,0.0
thomeji01,Jim Thome,1998,6,23,4,7,0,0,4,8,1,0,1.0,0.0
johnsra05,Randy Johnson,1999,1,3,0,1,1,0,0,0,0,0,0.0,0.0
alomaro01,Roberto Alomar,1999,5,19,4,7,4,0,0,3,2,0,0.0,0.0
jonesch06,Chipper Jones,1999,4,13,2,3,0,0,1,2,4,0,0.0,0.0
thomeji01,Jim Thome,1999,5,17,7,6,0,0,4,10,4,0,0.0,0.0
rodriiv01,Ivan Rodriguez,1999,3,12,0,3,1,0,0,0,0,0,0.0,0.0
henderi01,Rickey Henderson,1999,4,15,5,6,0,0,0,1,3,0,0.0,0.0
henderi01,Rickey Henderson,1999,6,23,2,4,1,0,0,1,0,0,0.0,0.0
jonesch06,Chipper Jones,1999,4,13,2,3,0,0,0,1,5,2,0.0,0.0
piazzmi01,Mike Piazza,1999,2,9,0,2,0,0,0,0,0,0,0.0,0.0
bagweje01,Jeff Bagwell,1999,4,13,3,2,0,0,0,0,5,2,1.0,0.0
biggicr01,Craig Biggio,1999,4,19,1,2,0,0,0,0,1,0,0.0,0.0
jonesch06,Chipper Jones,1999,6,19,3,5,2,0,0,1,9,4,1.0,0.0
piazzmi01,Mike Piazza,1999,6,24,1,4,0,0,1,4,1,1,0.0,0.0
piazzmi01,Mike Piazza,2000,5,22,3,6,2,0,2,4,0,0,0.0,0.0
piazzmi01,Mike Piazza,2000,4,14,1,3,1,0,0,0,4,1,0.0,0.0
thomafr04,Frank Thomas,2000,3,9,0,0,0,0,0,0,4,1,0.0,0.0
piazzmi01,Mike Piazza,2000,5,17,7,7,3,0,2,4,5,3,0.0,0.0
jonesch06,Chipper Jones,2000,3,12,2,4,1,0,0,1,1,0,0.0,0.0
henderi01,Rickey Henderson,2000,3,5,3,2,0,0,0,0,1,0,0.0,0.0
henderi01,Rickey Henderson,2000,3,9,2,2,1,0,0,1,2,0,0.0,0.0
biggicr01,Craig Biggio,2001,3,12,0,2,0,0,0,0,0,0,0.0,0.0
bagweje01,Jeff Bagwell,2001,3,7,0,3,0,0,0,0,5,0,0.0,0.0
alomaro01,Roberto Alomar,2001,5,21,3,4,3,0,0,3,2,0,0.0,0.0
thomeji01,Jim Thome,2001,5,19,2,3,0,0,1,1,2,0,0.0,0.0
jonesch06,Chipper Jones,2001,5,19,1,5,1,0,0,2,3,0,0.0,0.0
johnsra05,Randy Johnson,2001,1,2,0,0,0,0,0,0,0,0,0.0,0.0
johnsra05,Randy Johnson,2001,3,7,2,1,0,0,0,1,0,0,0.0,0.0
jonesch06,Chipper Jones,2001,3,9,2,4,0,0,2,5,3,1,0.0,0.0
johnsra05,Randy Johnson,2001,2,6,0,0,0,0,0,0,0,0,0.0,0.0
johnsra05,Randy Johnson,2002,1,2,0,0,0,0,0,0,0,0,0.0,0.0
jonesch06,Chipper Jones,2002,5,17,3,5,0,0,0,2,5,1,0.0,0.0
jonesch06,Chipper Jones,2003,5,18,3,3,0,0,2,6,3,0,0.0,0.0
rodriiv01,Ivan Rodriguez,2003,4,17,3,6,1,0,1,6,3,0,0.0,0.0
rodriiv01,Ivan Rodriguez,2003,6,22,2,6,2,0,0,1,1,1,0.0,0.0
rodriiv01,Ivan Rodriguez,2003,7,28,5,9,2,0,2,10,5,2,0.0,0.0
biggicr01,Craig Biggio,2004,5,20,5,8,2,0,1,4,2,0,0.0,0.0
jonesch06,Chipper Jones,2004,5,20,4,4,0,0,0,0,3,0,0.0,0.0
biggicr01,Craig Biggio,2004,7,32,3,6,1,0,1,1,0,0,0.0,0.0
bagweje01,Jeff Bagwell,2004,7,27,1,7,2,0,0,3,4,0,0.0,0.0
guerrvl01,Vladimir Guerrero,2004,3,12,1,2,0,0,1,6,2,1,0.0,0.0
bagweje01,Jeff Bagwell,2004,5,22,5,7,2,0,2,5,3,0,0.0,0.0
biggicr01,Craig Biggio,2005,4,18,3,4,1,0,0,1,1,0,0.0,0.0
biggicr01,Craig Biggio,2005,4,19,6,6,4,0,0,1,2,1,0.0,1.0
guerrvl01,Vladimir Guerrero,2005,5,18,5,6,0,0,0,0,2,1,1.0,0.0
bagweje01,Jeff Bagwell,2005,2,2,1,1,0,0,0,1,0,0,0.0,0.0
bagweje01,Jeff Bagwell,2005,4,8,1,1,0,0,0,0,0,0,2.0,0.0
biggicr01,Craig Biggio,2005,6,24,2,8,0,0,0,3,2,0,0.0,1.0
guerrvl01,Vladimir Guerrero,2005,5,20,0,1,0,0,0,1,0,0,0.0,0.0
johnsra05,Randy Johnson,2005,2,0,0,0,0,0,0,0,0,0,0.0,0.0
bagweje01,Jeff Bagwell,2005,1,1,0,0,0,0,0,0,0,0,0.0,0.0
jonesch06,Chipper Jones,2005,4,17,3,3,2,0,1,2,4,0,0.0,0.0
johnsra05,Randy Johnson,2006,1,0,0,0,0,0,0,0,0,0,0.0,0.0
rodriiv01,Ivan Rodriguez,2006,4,16,2,2,0,0,1,1,1,0,0.0,0.0
thomafr04,Frank Thomas,2006,3,10,3,5,1,0,2,2,2,1,0.0,0.0
rodriiv01,Ivan Rodriguez,2006,4,13,3,3,1,0,0,3,2,0,0.0,0.0
rodriiv01,Ivan Rodriguez,2006,5,19,1,3,1,0,0,1,0,0,0.0,0.0
thomafr04,Frank Thomas,2006,4,13,0,0,0,0,0,0,2,0,1.0,0.0
piazzmi01,Mike Piazza,2006,4,10,0,1,1,0,0,0,0,0,0.0,0.0
guerrvl01,Vladimir Guerrero,2007,3,10,0,2,0,0,0,0,1,0,1.0,0.0
guerrvl01,Vladimir Guerrero,2008,4,15,2,7,1,0,0,0,4,0,0.0,0.0
griffke02,Ken Griffey,2008,3,10,1,2,0,0,0,0,1,0,0.0,0.0
thomeji01,Jim Thome,2008,4,16,1,2,1,0,0,1,1,0,0.0,0.0
thomeji01,Jim Thome,2009,3,2,0,0,0,0,0,0,0,0,1.0,0.0
thomeji01,Jim Thome,2009,2,1,0,1,0,0,0,0,1,0,0.0,0.0
guerrvl01,Vladimir Guerrero,2009,6,27,3,10,3,0,1,5,1,0,0.0,0.0
guerrvl01,Vladimir Guerrero,2009,3,10,2,4,0,0,0,2,2,0,0.0,0.0
thomeji01,Jim Thome,2010,3,10,2,1,0,0,0,0,2,0,1.0,0.0
guerrvl01,Vladimir Guerrero,2010,6,26,2,7,2,0,0,3,0,0,0.0,0.0
guerrvl01,Vladimir Guerrero,2010,5,19,2,5,1,0,0,1,1,0,0.0,0.0
guerrvl01,Vladimir Guerrero,2010,4,14,0,1,0,0,0,2,1,0,0.0,0.0
thomeji01,Jim Thome,2012,3,12,0,1,0,0,0,0,0,0,0.0,0.0
jonesch06,Chipper Jones,2012,1,5,0,1,0,0,0,0,0,0,0.0,0.0
thomeji01,Jim Thome,2012,1,3,0,1,0,0,0,0,1,0,0.0,0.0
